i,roast_id,time_s,phase_used,phase_actual_next,gas,pressure,drum_speed,start_weight_kg,bean_start_temp_c,charge_temp_c,start_temp_c,observer_enabled,actual_bt,pred_bt,actual_et,pred_et,actual_ror,pred_ror,pred_e_drum_raw,pred_e_drum,pred_m_burden,pred_p_dry,pred_p_mai,pred_p_dev,bt_error,et_error,ror_error
267,PR-0173,267.0,maillard,maillard,0.95,156.9,0.65,,,221.2,,True,142.5,142.45509138801273,186.0,186.25409766433827,18.000000000000682,18.405184659180556,33.59107250452431,1.2425975821062567,0.0,1.0,1.0,0.5276902999549713,-0.04490861198726748,0.25409766433827485,0.40518465917987356
268,PR-0173,268.0,maillard,maillard,0.95,157.8,0.65,,,221.2,,True,142.8,142.76081628603652,186.2,186.38477077830848,18.000000000000682,18.047027318049285,33.554574271748706,1.2411594782004736,0.0,1.0,1.0,0.5276902999549713,-0.03918371396349585,0.18477077830848998,0.047027318048602496
269,PR-0173,269.0,maillard,maillard,0.95,158.1,0.65,,,221.2,,True,143.0,143.06549781715017,186.5,186.53363199595543,11.999999999999318,17.86374546018347,33.517204162921146,1.2396870206216404,0.0,1.0,1.0,0.5276902999549713,0.06549781715017389,0.03363199595543165,5.863745460184152
270,PR-0173,270.0,maillard,maillard,0.95,158.8,0.65,,,221.2,,True,143.2,143.34271822750406,186.5,186.7197461075206,11.999999999999318,17.086301092118628,33.47732175229585,1.2381155732903433,0.0,1.0,1.0,0.5276902999549713,0.14271822750407637,0.2197461075205922,5.08630109211931
271,PR-0173,271.0,maillard,maillard,0.95,157.4,0.65,,,221.2,,True,143.5,143.59663122076307,186.5,186.85766804779698,18.000000000000682,16.7178873235243,33.44361017154882,1.2367872690888633,0.0,1.0,1.0,0.5276902999549713,0.09663122076307218,0.35766804779697736,-1.2821126764763804
272,PR-0173,272.0,maillard,maillard,0.95,157.4,0.65,,,221.2,,True,143.8,143.8588504270021,186.8,186.9609797697719,18.000000000000682,17.21073930428344,33.41023570660926,1.235472247929398,0.0,1.0,1.0,0.5276902999549713,0.05885042700208487,0.16097976977189887,-0.7892606957172426
273,PR-0173,273.0,maillard,maillard,0.95,155.9,0.65,,,221.2,,True,144.0,144.13044110178046,187.0,187.11327232056428,11.999999999999318,17.41740384652265,33.38337927821767,1.2344140505420673,0.0,1.0,1.0,0.5276902999549713,0.13044110178046253,0.1132723205642776,5.417403846523332
274,PR-0173,274.0,maillard,maillard,0.95,157.5,0.65,,,221.2,,True,144.2,144.3838781532983,187.2,187.27743463242422,11.999999999999318,16.817392022590358,33.35019483608484,1.2331065166640338,0.0,1.0,1.0,0.5276902999549713,0.18387815329830914,0.07743463242422877,4.81739202259104
275,PR-0173,275.0,maillard,maillard,0.95,154.3,0.65,,,221.2,,True,144.5,144.62155123728243,187.5,187.45019038420344,18.000000000000682,16.53428741014414,33.33053539442364,1.2323318950539328,0.0,1.0,1.0,0.5276902999549713,0.12155123728243211,-0.04980961579656196,-1.4657125898565404
276,PR-0173,276.0,maillard,maillard,0.95,157.6,0.65,,,221.2,,True,144.8,144.87328383922124,187.8,187.6546494942796,18.000000000000682,17.07616057945873,33.29746710500219,1.231028937826745,0.0,1.0,1.0,0.5276902999549713,0.07328383922123294,-0.1453505057204154,-0.9238394205419524
277,PR-0173,277.0,maillard,maillard,0.95,156.6,0.65,,,221.2,,True,145.0,145.13819154435242,188.0,187.885982318463,11.999999999999318,17.312676803951824,33.26885235974067,1.2299014592121889,0.0,1.0,1.0,0.5276902999549713,0.13819154435242353,-0.11401768153700687,5.312676803952506
278,PR-0173,278.0,maillard,maillard,0.95,157.3,0.65,,,221.2,,True,145.5,145.38743252007214,188.0,188.10577789764758,30.0,16.732043302588014,33.23763775904576,1.2286715410555265,0.0,1.0,1.0,0.5276902999549713,-0.11256747992786131,0.1057778976475845,-13.267956697411986
279,PR-0173,279.0,maillard,maillard,0.95,155.3,0.65,,,221.2,,True,145.8,145.70009225815926,188.2,188.27041783617028,18.000000000000682,18.488644411472134,33.21498102688924,1.2277788201611506,0.0,1.0,1.0,0.5276902999549713,-0.09990774184075235,0.07041783617029296,0.48864441147145143
280,PR-0173,280.0,maillard,maillard,0.95,155.9,0.65,,,221.2,,True,146.0,146.01459284104754,188.2,188.4436802166038,11.999999999999318,17.905232588816897,33.19007714529485,1.2267975570515024,0.0,1.0,1.0,0.5276902999549713,0.01459284104754488,0.24368021660382055,5.905232588817579
281,PR-0173,281.0,maillard,maillard,0.95,156.2,0.65,,,221.2,,True,146.2,146.30022808091306,188.5,188.57480374782622,11.999999999999318,16.940299465916397,33.164185444136685,1.2257773718608427,0.0,1.0,1.0,0.5276902999549713,0.10022808091306956,0.07480374782622334,4.940299465917079
282,PR-0173,282.0,maillard,maillard,0.95,156.2,0.65,,,221.2,,True,146.5,146.560849458729,188.5,188.747035847432,18.000000000000682,16.489189411352168,33.138552659990104,1.2247673885220896,0.0,1.0,1.0,0.5276902999549713,0.06084945872899539,0.24703584743198803,-1.5108105886485141
283,PR-0173,283.0,maillard,maillard,0.95,156.5,0.65,,,221.2,,True,146.8,146.82801763000387,188.8,188.876047915809,18.000000000000682,16.94632474329786,33.111939345305274,1.223718770304616,0.0,1.0,1.0,0.5276902999549713,0.02801763000385904,0.07604791580899928,-1.053675256702821
284,PR-0173,284.0,maillard,maillard,0.95,156.0,0.65,,,221.2,,True,147.0,147.10311185244416,189.0,189.0471449781602,11.999999999999318,17.138148929196362,33.08765359440015,1.222761862789497,0.0,1.0,1.0,0.5276902999549713,0.1031118524441581,0.047144978160190476,5.138148929197044
285,PR-0173,285.0,maillard,maillard,0.95,155.6,0.65,,,221.2,,True,147.2,147.35896998494619,189.0,189.22524412771386,11.999999999999318,16.532414455784345,33.06525984551037,1.2218795039656734,0.0,1.0,1.0,0.5276902999549713,0.15896998494619652,0.22524412771386437,4.532414455785027
286,PR-0173,286.0,maillard,maillard,0.95,155.0,0.65,,,221.2,,True,147.5,147.59804281113708,189.0,189.35865096484068,18.000000000000682,16.242973871836206,33.045563750868915,1.221103438154304,0.0,1.0,1.0,0.5276902999549713,0.09804281113707702,0.3586509648406775,-1.7570261281644761
287,PR-0173,287.0,maillard,maillard,0.95,156.6,0.65,,,221.2,,True,147.8,147.85019399045444,189.2,189.46006918574736,18.000000000000682,16.772456306104694,33.01946803914873,1.2200752145364724,0.0,1.0,1.0,0.5276902999549713,0.050193990454431514,0.26006918574736915,-1.2275436938959885
288,PR-0173,288.0,maillard,maillard,0.95,156.3,0.65,,,221.2,,True,148.0,148.11493329272326,189.5,189.58642131986215,11.999999999999318,16.994105112120337,32.99487014292546,1.2191060078669271,0.0,1.0,1.0,0.5276902999549713,0.11493329272326491,0.08642131986215418,4.994105112121019
289,PR-0173,289.0,maillard,maillard,0.95,155.6,0.65,,,221.2,,True,148.2,148.36388416774196,189.5,189.7540373542635,11.999999999999318,16.40189435728059,32.97340422855042,1.218260207592329,0.0,1.0,1.0,0.5276902999549713,0.16388416774196912,0.25403735426348817,4.401894357281272
290,PR-0173,290.0,maillard,maillard,0.95,156.9,0.65,,,221.2,,True,148.5,148.59837623824902,189.8,189.8804848632942,18.000000000000682,16.11838836597866,32.946793253673704,1.2172116815680092,0.0,1.0,1.0,0.5276902999549713,0.09837623824901698,0.08048486329420257,-1.881611634022022
291,PR-0173,291.0,maillard,maillard,0.95,155.0,0.65,,,221.2,,True,148.8,148.84788263386815,190.0,190.04921434465334,18.000000000000682,16.657182907061628,32.928281824950616,1.2164822939806166,0.0,1.0,1.0,0.5276902999549713,0.04788263386814151,0.049214344653336184,-1.342817092939054
292,PR-0173,292.0,maillard,maillard,0.95,155.3,0.65,,,221.2,,True,149.0,149.11111127421884,190.2,190.22554003547583,11.999999999999318,16.887798547636567,32.90871865213504,1.2157114655569896,0.0,1.0,1.0,0.5276902999549713,0.11111127421884248,0.02554003547584216,4.887798547637249
293,PR-0173,293.0,maillard,maillard,0.95,156.2,0.65,,,221.2,,True,149.2,149.35909597392225,190.2,190.40934203330295,11.999999999999318,16.300892808916448,32.88564053590848,1.214802141281275,0.0,1.0,1.0,0.5276902999549713,0.1590959739222626,0.20934203330295986,4.30089280891713
294,PR-0173,294.0,maillard,maillard,0.95,155.6,0.65,,,221.2,,True,149.5,149.5929934392416,190.5,190.5456809210408,18.000000000000682,16.020958984452033,32.86526691760361,1.2139993796725335,0.0,1.0,1.0,0.5276902999549713,0.09299343924161008,0.04568092104079824,-1.979041015548649
295,PR-0173,295.0,maillard,maillard,0.95,155.7,0.65,,,221.2,,True,150.0,149.84213183045898,190.5,190.7222662061015,30.0,16.562086740428093,32.844684749355224,1.2131884007758436,0.0,1.0,1.0,0.5276902999549713,-0.15786816954101823,0.2222662061014944,-13.437913259571907
296,PR-0173,296.0,maillard,maillard,0.95,156.3,0.65,,,221.2,,True,150.0,150.15679009064488,190.8,190.85558107432502,0.0,18.144047789877355,32.82183468602989,1.2122880622439045,0.0,1.0,1.0,0.5276902999549713,0.1567900906448756,0.05558107432500492,18.144047789877355
297,PR-0173,297.0,maillard,maillard,0.95,155.4,0.65,,,221.2,,True,150.5,150.39576475107256,190.8,191.0293057575226,30.0,15.449988221092472,32.80292369847695,1.2115429312336088,0.0,1.0,1.0,0.5276902999549713,-0.10423524892743785,0.22930575752258164,-14.550011778907528
298,PR-0173,298.0,maillard,maillard,0.95,154.4,0.65,,,221.2,,True,150.8,150.69640018103703,191.0,191.15943585962765,18.000000000000682,17.60674907492956,32.788324682065266,1.2109677005737762,0.0,1.0,1.0,0.5276902999549713,-0.10359981896297654,0.15943585962764928,-0.393250925071122
299,PR-0173,299.0,maillard,maillard,0.95,155.3,0.65,,,221.2,,True,151.0,151.0006480790307,191.0,191.3068483236647,11.999999999999318,17.203562786379887,32.77016108067855,1.2102520180842178,0.0,1.0,1.0,0.5276902999549713,0.0006480790306966355,0.3068483236646955,5.203562786380569
300,PR-0173,300.0,maillard,maillard,0.95,155.6,0.65,,,221.2,,True,151.0,151.27850241606103,191.2,191.4190553065222,0.0,16.31945612481222,32.75094225692598,1.2094947577074469,0.0,1.0,1.0,0.5276902999549713,0.27850241606103054,0.21905530652222183,16.31945612481222
301,PR-0173,301.0,maillard,maillard,0.95,154.8,0.65,,,221.2,,True,151.5,151.48152396096785,191.2,191.5512559949965,30.0,14.547848459402317,32.73521391042352,1.2088750291667318,0.0,1.0,1.0,0.5276902999549713,-0.018476039032151448,0.3512559949965066,-15.452151540597683
302,PR-0173,302.0,maillard,maillard,0.95,156.0,0.65,,,221.2,,True,151.8,151.75334832437818,191.5,191.6508775913939,18.000000000000682,17.12323463274884,32.71469541386721,1.2080665590629918,0.0,1.0,1.0,0.5276902999549713,-0.046651675621831146,0.15087759139390755,-0.8767653672518421
303,PR-0173,303.0,maillard,maillard,0.95,155.0,0.65,,,221.2,,True,152.0,152.0365313812425,191.5,191.80010830318605,11.999999999999318,16.912400861479664,32.69850496354219,1.2074286227006492,0.0,1.0,1.0,0.5276902999549713,0.03653138124249722,0.3001083031860503,4.9124008614803465
304,PR-0173,304.0,maillard,maillard,0.95,155.3,0.65,,,221.2,,True,152.2,152.29965304515454,191.8,191.91159325059888,11.999999999999318,16.117282134672937,32.6812395593407,1.2067483309898221,0.0,1.0,1.0,0.5276902999549713,0.09965304515455387,0.11159325059887237,4.117282134673619
305,PR-0173,305.0,maillard,maillard,0.95,155.0,0.65,,,221.2,,True,152.5,152.54465810901263,192.0,192.07000803250537,18.000000000000682,15.74358332933599,32.665383667560945,1.2061235769082113,0.0,1.0,1.0,0.5276902999549713,0.04465810901263012,0.07000803250537047,-2.2564166706646915
306,PR-0173,306.0,maillard,maillard,0.95,157.3,0.65,,,221.2,,True,152.5,152.80148134905596,192.0,192.2415845595564,0.0,16.240571071987585,32.64020375378783,1.2051314375745883,0.0,1.0,1.0,0.5276902999549713,0.3014813490559618,0.2415845595564008,16.240571071987585
307,PR-0173,307.0,maillard,maillard,0.9,156.3,0.65,,,221.2,,True,153.0,152.99159038759404,192.2,192.3544346513328,30.0,14.416014993051196,32.56939850041816,1.2023415679376959,0.0,1.0,1.0,0.5276902999549713,-0.008409612405955613,0.15443465133282075,-15.583985006948804
308,PR-0173,308.0,maillard,maillard,0.9,155.0,0.65,,,221.2,,True,153.0,153.25556311172193,192.2,192.48696820864387,0.0,16.971496872252974,32.504661019227626,1.1997907807496406,0.0,1.0,1.0,0.5276902999549713,0.25556311172192636,0.2869682086438843,16.971496872252974
309,PR-0173,309.0,maillard,maillard,0.9,154.8,0.65,,,221.2,,True,153.5,153.4556871507471,192.5,192.58624371185846,30.0,14.716318554762903,32.44139548510214,1.197297991241538,0.0,1.0,1.0,0.5276902999549713,-0.04431284925288992,0.08624371185845803,-15.283681445237097
310,PR-0173,310.0,maillard,maillard,0.9,156.3,0.65,,,221.2,,True,153.5,153.72873863147086,192.5,192.73744804820095,0.0,17.076894093401794,32.37257831441933,1.1945864560679762,0.0,1.0,1.0,0.5276902999549713,0.22873863147086126,0.237448048200946,17.076894093401794
311,PR-0173,311.0,maillard,maillard,0.9,156.5,0.65,,,221.2,,True,154.0,153.93594476126464,192.8,192.85130450513714,30.0,14.733824406859203,32.303624743190205,1.1918695464380782,0.0,1.0,1.0,0.5276902999549713,-0.06405523873536367,0.051304505137125034,-15.266175593140797
312,PR-0173,312.0,maillard,maillard,0.9,154.5,0.65,,,221.2,,True,154.0,154.21414315918128,192.8,193.0089651037331,0.0,17.054964826308083,32.24360643020481,1.189504703985199,0.0,1.0,1.0,0.5276902999549713,0.21414315918127613,0.2089651037330782,17.054964826308083
313,PR-0173,313.0,maillard,maillard,0.9,153.9,0.65,,,221.2,,True,154.5,154.42493038576382,193.0,193.1270622527139,30.0,14.69405228406017,32.186662017108695,1.1872609793810647,0.0,1.0,1.0,0.5276902999549713,-0.07506961423618463,0.12706225271389826,-15.30594771593983
314,PR-0173,314.0,maillard,maillard,0.9,154.1,0.65,,,221.2,,True,154.5,154.70543790378738,193.0,193.26546132043984,0.0,17.004866033809897,32.1294624758904,1.1850072022148996,0.0,1.0,1.0,0.5276902999549713,0.20543790378738436,0.26546132043984016,17.004866033809897
315,PR-0173,315.0,maillard,maillard,0.9,156.0,0.65,,,221.2,,True,155.0,154.91770524570114,193.0,193.3722564556521,30.0,14.637795927241843,32.06500149367942,1.182467309643712,0.0,1.0,1.0,0.5276902999549713,-0.08229475429885724,0.3722564556520922,-15.362204072758157
316,PR-0173,316.0,maillard,maillard,0.9,154.1,0.65,,,221.2,,True,155.0,155.19891253495425,193.2,193.4491263361223,0.0,16.940439973728747,32.00901855769541,1.1802614691749205,0.0,1.0,1.0,0.5276902999549713,0.1989125349542462,0.24912633612231616,16.940439973728747
317,PR-0173,317.0,maillard,maillard,0.9,153.4,0.65,,,221.2,,True,155.2,155.41169927782178,193.5,193.55664373198644,11.999999999999318,14.569956727115468,31.956481453957256,1.1781914014390689,0.0,1.0,1.0,0.5276902999549713,0.21169927782179343,0.05664373198644057,2.56995672711615
318,PR-0173,318.0,maillard,maillard,0.9,154.0,0.65,,,221.2,,True,155.5,155.6157874931868,193.5,193.71208658222127,18.000000000000682,14.846469094032127,31.901996004497047,1.1760445649563598,0.0,1.0,1.0,0.5276902999549713,0.1157874931867866,0.21208658222127497,-3.1535309059685552
319,PR-0173,319.0,maillard,maillard,0.9,154.7,0.65,,,221.2,,True,155.8,155.84209066113237,193.5,193.83045765904762,18.000000000000682,15.63694092275545,31.845169406645436,1.1738054825102258,0.0,1.0,1.0,0.5276902999549713,0.04209066113236304,0.3304576590476245,-2.3630590772452322
320,PR-0173,320.0,maillard,maillard,0.9,155.7,0.65,,,221.2,,True,156.0,156.08841008434783,193.8,193.91972005522837,11.999999999999318,15.975607699755148,31.784788213506626,1.1714263418481932,0.0,1.0,1.0,0.5276902999549713,0.08841008434782793,0.11972005522835616,3.9756076997558303
321,PR-0173,321.0,maillard,maillard,0.85,156.3,0.65,,,221.2,,True,156.2,156.32463436151906,194.0,194.0467110605862,11.999999999999318,15.435360832336453,31.672537115539775,1.1670034224315995,0.0,1.0,1.0,0.5276902999549713,0.12463436151907104,0.04671106058620467,3.4353608323371354
322,PR-0173,322.0,maillard,maillard,0.85,155.1,0.65,,,221.2,,True,156.5,156.55069736495489,194.0,194.18939042796623,18.000000000000682,15.17813260552315,31.56635596207145,1.1628196710576038,0.0,1.0,1.0,0.5276902999549713,0.050697364954885416,0.18939042796623085,-2.8218673944775325
323,PR-0173,323.0,maillard,maillard,0.85,156.6,0.65,,,221.2,,True,156.8,156.79428989040454,194.0,194.2967123190785,18.000000000000682,15.723813116402862,31.455052328239237,1.158434083636808,0.0,1.0,1.0,0.5276902999549713,-0.005710109595469248,0.2967123190784946,-2.27618688359782
324,PR-0173,324.0,maillard,maillard,0.85,154.5,0.65,,,221.2,,True,157.0,157.05317728625113,194.2,194.37665621366344,11.999999999999318,15.949334779972904,31.353519739403353,1.1544334950749762,0.0,1.0,1.0,0.5276902999549713,0.0531772862511275,0.17665621366344908,3.9493347799735865
325,PR-0173,325.0,maillard,maillard,0.85,154.8,0.6,,,221.2,,True,157.2,157.2980260490889,194.2,194.48647622861003,11.999999999999318,15.3539221112466,31.25176561807611,1.1504241776866546,0.0,1.0,1.0,0.5276902999549713,0.09802604908890089,0.2864762286100415,3.3539221112472823
326,PR-0173,326.0,maillard,maillard,0.85,152.7,0.6,,,221.2,,True,157.5,157.529670303717,194.5,194.56873794004414,18.000000000000682,15.065357074864433,31.15968704662015,1.1467960964569721,0.0,1.0,1.0,0.5276902999549713,0.029670303717011848,0.06873794004414435,-2.9346429251362487
327,PR-0173,327.0,maillard,maillard,0.85,154.2,0.6,,,221.2,,True,157.8,157.7772011115653,195.0,194.7052627831592,18.000000000000682,15.599077416610466,31.06234496898017,1.1429606224790467,0.0,1.0,1.0,0.5276902999549713,-0.02279888843472122,-0.2947372168407867,-2.4009225833902157
328,PR-0173,328.0,maillard,maillard,0.85,153.9,0.6,,,221.2,,True,158.0,158.03943788010218,195.2,194.93415752020033,11.999999999999318,15.832112189827132,30.967213170496304,1.1392122379530083,0.0,1.0,1.0,0.5276902999549713,0.03943788010218441,-0.2658424797996588,3.8321121898278143
329,PR-0173,329.0,maillard,maillard,0.85,153.8,0.6,,,221.2,,True,158.2,158.28696489271107,195.5,195.153764264549,11.999999999999318,15.249927697906525,30.87344497612385,1.1355175821762662,0.0,1.0,1.0,0.5276902999549713,0.08696489271108021,-0.34623573545098907,3.249927697907207
330,PR-0173,330.0,maillard,maillard,0.85,153.9,0.6,,,221.2,,True,158.5,158.52104851589627,196.0,195.39316869177284,18.000000000000682,14.981343552240851,30.780202177568547,1.1318436280532558,0.0,1.0,1.0,0.5276902999549713,0.021048515896268327,-0.6068313082271573,-3.018656447759831
331,PR-0173,331.0,maillard,maillard,0.85,152.7,0.6,,,221.2,,True,158.8,158.7708772470279,196.2,195.69734005036892,18.000000000000682,15.539075199770682,30.692839240517664,1.1284013523199075,0.0,1.0,1.0,0.5276902999549713,-0.029122752972114085,-0.5026599496310666,-2.46092480023
332,PR-0173,332.0,maillard,maillard,0.85,154.0,0.6,,,221.2,,True,159.0,159.0347108473234,196.5,195.97526860662956,11.999999999999318,15.787413573466182,30.600990213191853,1.1247823155914245,0.0,1.0,1.0,0.5276902999549713,0.03471084732339591,-0.5247313933704447,3.787413573466864
333,PR-0173,333.0,maillard,maillard,0.85,153.4,0.6,,,221.2,,True,159.2,159.28348832262603,196.8,196.25925268121782,11.999999999999318,15.217624494725857,30.51253339289873,1.1212969386544425,0.0,1.0,1.0,0.5276902999549713,0.08348832262603878,-0.540747318782195,3.2176244947265396
334,PR-0173,334.0,maillard,maillard,0.85,153.0,0.6,,,221.2,,True,159.5,159.5185482851074,197.0,196.5458375455218,18.000000000000682,14.95892547425516,30.42661028531483,1.1179113951029742,0.0,1.0,1.0,0.5276902999549713,0.01854828510741413,-0.4541624544781939,-3.041074525745522
335,PR-0173,335.0,maillard,maillard,0.85,153.6,0.6,,,221.2,,True,159.5,159.76875128694073,197.5,196.81074163133766,0.0,15.517506494759253,30.339072692047335,1.1144622375628046,0.0,1.0,1.0,0.5276902999549713,0.26875128694072714,-0.6892583686623368,15.517506494759253
