i,roast_id,time_s,phase_used,phase_actual_next,gas,pressure,drum_speed,start_weight_kg,bean_start_temp_c,charge_temp_c,start_temp_c,observer_enabled,actual_bt,pred_bt,actual_et,pred_et,actual_ror,pred_ror,pred_e_drum_raw,pred_e_drum,pred_m_burden,pred_p_dry,pred_p_mai,pred_p_dev,bt_error,et_error,ror_error
30,PR-0173,30.0,drying,drying,0.75,130.9,0.65,,,221.2,,False,109.0,123.45146064591798,132.0,158.12199417250892,-150.0,-149.55090345354415,4.8632725952264435,0.11066438665214534,0.5045656084802981,1.0,1.0,1.0,14.451460645917976,26.12199417250892,0.4490965464558485
31,PR-0173,31.0,drying,drying,0.75,131.3,0.65,,,221.2,,False,106.8,121.25170399883511,131.5,157.1689681696858,-132.00000000000017,-144.28125206497248,5.0233081850853525,0.1169701113225803,0.48878140175861284,1.0,1.0,1.0,14.451703998835114,25.668968169685797,-12.281252064972307
32,PR-0173,32.0,drying,drying,0.75,131.8,0.65,,,221.2,,False,104.5,119.13208020921057,131.2,156.26005408276046,-137.99999999999983,-139.15010465872246,5.1796819884128125,0.12313155422613088,0.47302748041569315,1.0,1.0,1.0,14.63208020921057,25.060054082760473,-1.1501046587226256
33,PR-0173,33.0,drying,drying,0.75,133.1,0.65,,,221.2,,False,102.2,117.09019642518942,131.0,155.39322719912388,-137.99999999999983,-134.15898137348645,5.329132334061564,0.12902019894817798,0.45730264617945,1.0,1.0,1.0,14.890196425189416,24.393227199123885,3.8410186265133746
34,PR-0173,34.0,drying,drying,0.75,130.2,0.65,,,221.2,,False,100.2,115.12424301473528,130.8,154.5674815320556,-120.0,-129.29844834961492,5.4890444739244115,0.13532105944004857,0.4416057289339821,1.0,1.0,1.0,14.924243014735282,23.767481532055598,-9.298448349614915
35,PR-0173,35.0,drying,drying,1.0,131.2,0.65,,,221.2,,False,98.2,113.24000434505011,130.5,154.4947836014362,-120.0,-124.42520989906359,5.893234631122913,0.15124696597146806,0.42592838105451725,1.0,1.0,1.0,15.040004345050107,23.99478360143621,-4.425209899063589
36,PR-0173,36.0,drying,drying,1.0,130.5,0.65,,,221.2,,False,96.5,111.47787526781674,130.5,154.44666538069018,-102.00000000000017,-118.81597031954513,6.2962688896354315,0.1671273277658253,0.4102691356480322,1.0,1.0,1.0,14.977875267816742,23.946665380690177,-16.81597031954496
37,PR-0173,37.0,drying,drying,1.0,130.3,0.65,,,221.2,,False,94.8,109.83187842748697,130.5,154.42203404481916,-102.00000000000017,-112.79912234961749,6.696097377815968,0.18288137575031096,0.3946265965233091,1.0,1.0,1.0,15.031878427486973,23.922034044819156,-10.79912234961732
38,PR-0173,38.0,drying,drying,1.0,130.0,0.65,,,221.2,,False,93.2,108.29634498718566,130.5,154.41986172764032,-95.99999999999966,-106.59898757015577,7.093164439494416,0.19852661796705978,0.37899943445616086,1.0,1.0,1.0,15.09634498718566,23.919861727640324,-10.598987570156112
39,PR-0173,39.0,drying,drying,1.0,130.1,0.65,,,221.2,,False,91.8,106.86583329107195,130.5,154.43907103379772,-84.00000000000034,-100.36850182915585,7.485848544429507,0.2139991628576051,0.3633863854129122,1.0,1.0,1.0,15.065833291071954,23.939071033797717,-16.368501829155505
40,PR-0173,40.0,drying,drying,1.0,129.8,0.65,,,221.2,,False,90.5,105.53521916300265,130.5,154.478716679495,-77.99999999999983,-94.20900558565648,7.875842666694962,0.22936571701135297,0.3477862460544872,1.0,1.0,1.0,15.035219163002651,23.978716679494994,-16.209005585656655
41,PR-0173,41.0,drying,drying,1.0,131.0,0.65,,,221.2,,False,89.0,104.29943139939806,130.8,154.53755472506944,-90.0,-88.19048365484218,8.256989414218902,0.2443836667751314,0.33219787619324254,1.0,1.0,1.0,15.29943139939806,23.73755472506943,1.8095163451578173
42,PR-0173,42.0,drying,drying,1.0,131.1,0.65,,,221.2,,False,88.0,103.15377851121137,130.8,154.61463853625102,-60.0,-82.35509054574993,8.633912408141029,0.259235192137236,0.3166201920227679,1.0,1.0,1.0,15.153778511211371,23.81463853625101,-22.35509054574993
43,PR-0173,43.0,drying,drying,1.0,130.2,0.65,,,221.2,,False,86.8,102.09392896350026,131.0,154.7092827974591,-72.00000000000017,-76.72585524082493,9.010776747263082,0.27408440638204357,0.3010521599051583,1.0,1.0,1.0,15.293928963500264,23.70928279745911,-4.725855240824757
44,PR-0173,44.0,drying,drying,1.0,129.9,0.65,,,221.2,,False,85.5,101.11569100938985,131.2,154.82069366394927,-77.99999999999983,-71.31638184256487,9.38510930137363,0.28883386319651105,0.2854927960584249,1.0,1.0,1.0,15.615691009389849,23.620693663949282,6.683618157434964
45,PR-0173,45.0,drying,drying,1.0,130.5,0.65,,,221.2,,False,84.5,100.21495861760233,131.5,154.94790706972196,-60.0,-66.13465034197066,9.75322481318364,0.30333835601861786,0.26994116740155166,1.0,1.0,1.0,15.714958617602335,23.447907069721964,-6.134650341970655
46,PR-0173,46.0,drying,drying,1.0,130.8,0.65,,,221.2,,False,83.5,99.3878569085796,131.8,155.09006545460085,-60.0,-61.182086001788804,10.116422311495837,0.31764906920039565,0.2543963881779199,1.0,1.0,1.0,15.887856908579593,23.290065454600835,-1.1820860017888037
47,PR-0173,47.0,drying,drying,1.0,131.2,0.65,,,221.2,,False,82.8,98.63068100790571,132.0,155.2463236230492,-42.00000000000017,-56.456626413382104,10.474338690318623,0.3317516956342116,0.23885761813161033,1.0,1.0,1.0,15.83068100790571,23.246323623049193,-14.456626413381933
48,PR-0173,48.0,drying,drying,1.0,130.6,0.65,,,221.2,,False,82.0,97.94003302529572,132.2,155.41609447939175,-47.99999999999983,-51.95130217634726,10.831149622112612,0.3458107652279054,0.22332405685656345,1.0,1.0,1.0,15.940033025295719,23.216094479391757,-3.9513021763474327
49,PR-0173,49.0,drying,drying,1.0,129.2,0.65,,,221.2,,False,81.0,97.31279115273003,132.5,155.59899238614193,-60.0,-47.65626522962551,11.190164450360667,0.3599566727821662,0.20779493902117474,1.0,1.0,1.0,16.31279115273003,23.09899238614193,12.343734770374489
50,PR-0173,50.0,drying,drying,1.0,129.8,0.65,,,221.2,,False,80.2,96.74573155964468,133.0,155.79419765406539,-47.99999999999983,-43.566458336274096,11.54311541356681,0.3738636518366684,0.19226953972903765,1.0,1.0,1.0,16.54573155964468,22.794197654065385,4.433541663725734
51,PR-0173,51.0,drying,drying,1.0,130.1,0.65,,,221.2,,False,79.5,96.23581708107955,133.2,156.0009916190108,-42.00000000000017,-39.67498144956432,11.891300008761176,0.3875828263885176,0.17674717164203674,1.0,1.0,1.0,16.735817081079546,22.8009916190108,2.32501855043585
52,PR-0173,52.0,drying,drying,1.0,131.5,0.65,,,221.2,,False,79.0,95.78000536987525,133.5,156.2184390696185,-30.0,-35.97709781637226,12.230230752231593,0.4009373805383444,0.1612271871976418,1.0,1.0,1.0,16.780005369875255,22.718439069618512,-5.9770978163722575
53,PR-0173,53.0,drying,drying,1.0,131.2,0.65,,,221.2,,False,78.5,95.37561015751456,133.8,156.44602496043328,-30.0,-32.46308229395313,12.567009046647021,0.41420712385878083,0.14570897084646234,1.0,1.0,1.0,16.875610157514558,22.646024960433266,-2.4630822939531285
54,PR-0173,54.0,drying,drying,1.0,130.8,0.65,,,221.2,,False,77.8,95.0200899407421,134.0,156.68327703266579,-42.00000000000017,-29.123521507671498,12.902068702624582,0.42740914936215696,0.13019193717672825,1.0,1.0,1.0,17.2200899407421,22.683277032665785,12.876478492328673
55,PR-0173,55.0,drying,drying,1.0,129.9,0.65,,,221.2,,False,77.5,94.71109492008905,134.5,156.92985343399945,-17.99999999999983,-25.948375427124823,13.237488337181516,0.4406253587468233,0.11467552769318737,1.0,1.0,1.0,17.211094920089053,22.429853433999455,-7.948375427124994
56,PR-0173,56.0,drying,drying,1.0,129.1,0.65,,,221.2,,False,77.0,94.44638280680864,134.8,157.18540253361897,-30.0,-22.928680838034758,13.572852064405454,0.453839365269931,0.09915920983978309,1.0,1.0,1.0,17.446382806808643,22.385402533618958,7.071319161965242
57,PR-0173,57.0,drying,drying,1.0,130.7,0.65,,,221.2,,False,76.5,94.22350587611574,135.0,157.44904914864358,-30.0,-20.061861339096623,13.898265576332005,0.4666613132632316,0.0836424842895355,1.0,1.0,1.0,17.723505876115738,22.44904914864358,9.938138660903377
58,PR-0173,58.0,drying,drying,1.0,130.6,0.65,,,221.2,,False,76.2,94.04034050978136,135.5,157.72033639560888,-17.99999999999983,-17.34027953138645,14.220837239265862,0.47937128668063533,0.06812487752048159,1.0,1.0,1.0,17.840340509781356,22.220336395608882,0.6597204686133793
59,PR-0173,59.0,drying,drying,1.0,127.8,0.65,,,221.2,,False,76.0,93.89522362596361,135.8,157.9994298330174,-12.00000000000017,-14.750299580690005,14.55172719711439,0.4924090176768728,0.05260593098589178,1.0,1.0,1.0,17.89522362596361,22.199429833017376,-2.750299580689834
60,PR-0173,60.0,drying,drying,1.0,129.6,0.65,,,221.2,,False,75.5,93.7859875572444,136.0,158.28545558825164,-30.0,-12.29145894342883,14.87188710510614,0.5050239630904999,0.03708521655443682,1.0,1.0,1.0,18.285987557244397,22.285455588251637,17.70854105657117
61,PR-0173,61.0,drying,drying,1.0,130.3,0.65,,,221.2,,False,75.5,93.71069237588439,136.5,158.57782428002724,0.0,-9.95933452488027,15.18595941113197,0.5173990447217389,0.021562331387877706,1.0,1.0,1.0,18.210692375884392,22.077824280027244,-9.95933452488027
62,PR-0173,62.0,drying,drying,1.0,130.5,0.65,,,221.2,,False,75.2,93.66754798306884,136.8,158.8760836821218,-17.99999999999983,-7.748133238096067,15.496066421844397,0.5296178857285934,0.0060368950712258,1.0,1.0,1.0,18.46754798306884,22.076083682121777,10.251866761903763
63,PR-0173,63.0,drying,drying,1.0,131.0,0.65,,,221.2,,False,75.0,93.65480621999582,137.2,159.17973353503461,-12.00000000000017,-5.6530450019816705,15.801010931816842,0.5416333138051994,0.0,1.0,1.0,1.0,18.65480621999582,21.979733535034626,6.3469549980185
64,PR-0173,64.0,drying,drying,1.0,132.4,0.65,,,221.2,,False,74.8,93.67067600490965,137.5,159.48809380905007,-12.00000000000017,-3.671475372938192,16.097133990917555,0.5533011589445354,0.0,1.0,1.0,1.0,18.870676004909654,21.98809380905007,8.328524627061979
65,PR-0173,65.0,drying,drying,1.0,130.3,0.65,,,221.2,,False,74.8,93.71390169593273,137.8,159.80129741193292,0.0,-1.7919703226412595,16.398953828085272,0.565193468617234,0.0,1.0,1.0,1.0,18.913901695932736,22.00129741193291,-1.7919703226412595
66,PR-0173,66.0,drying,drying,1.0,131.0,0.65,,,221.2,,False,74.8,93.78293689800527,138.0,160.11884300931032,0.0,-0.011745588543137453,16.69486946399531,0.5768531408649537,0.0,1.0,1.0,1.0,18.982936898005278,22.118843009310325,-0.011745588543137453
67,PR-0173,67.0,drying,drying,1.0,131.3,0.65,,,221.2,,False,74.5,93.87635328232544,138.5,160.44034066699402,-17.99999999999983,1.6732730057827654,16.986589085166532,0.5883474816780881,0.0,1.0,1.0,1.0,19.37635328232544,21.940340666994018,19.673273005782594
68,PR-0173,68.0,drying,drying,1.0,130.7,0.65,,,221.2,,False,74.5,93.9929061590586,138.8,160.7656185780335,0.0,3.269242885244933,17.27786522688547,0.5998243485073073,0.0,1.0,1.0,1.0,19.492906159058606,21.965618578033485,3.269242885244933
69,PR-0173,69.0,drying,drying,1.0,131.0,0.65,,,221.2,,False,74.5,94.13129585186098,139.2,161.0943103260322,0.0,4.779484490114246,17.564991748807508,0.6111377119561262,0.0,1.0,1.0,1.0,19.631295851860983,21.894310326032212,4.779484490114246
70,PR-0173,70.0,drying,drying,1.0,129.6,0.65,,,221.2,,False,74.5,94.29050641717943,139.5,161.4264456269046,0.0,6.211429318812003,17.855019011282327,0.6225653704269608,0.0,1.0,1.0,1.0,19.79050641717943,21.92644562690461,6.211429318812003
71,PR-0173,71.0,drying,drying,1.0,131.5,0.65,,,221.2,,False,74.5,94.4691448840245,140.0,161.761313510583,0.0,7.563492926379702,18.134312564727534,0.6335700991364033,0.0,1.0,1.0,1.0,19.9691448840245,21.761313510582994,7.563492926379702
72,PR-0173,72.0,drying,drying,1.0,132.1,0.65,,,221.2,,False,74.5,94.66603578613194,140.2,162.0985261374308,0.0,8.838481286399729,18.408339465878857,0.6443673111345352,0.0,1.0,1.0,1.0,20.166035786131943,21.89852613743082,8.838481286399729
73,PR-0173,73.0,drying,drying,1.0,130.4,0.65,,,221.2,,False,74.5,94.88035881003101,140.8,162.43822738906692,0.0,10.044751330663065,18.686634962170388,0.6553327143812978,0.0,1.0,1.0,1.0,20.380358810031012,21.638227389066913,10.044751330663065
74,PR-0173,74.0,drying,drying,1.0,130.8,0.65,,,221.2,,False,74.5,95.11107092811969,141.0,162.7800838151849,0.0,11.184144057060301,18.960498358992716,0.6661234839794488,0.0,1.0,1.0,1.0,20.611070928119688,21.780083815184895,11.184144057060301
75,PR-0173,75.0,drying,drying,1.0,129.9,0.65,,,221.2,,False,74.8,95.35734624473105,141.5,163.12406756381256,17.99999999999983,12.261856538946692,19.23533369698597,0.6769525500179422,0.0,1.0,1.0,1.0,20.55734624473105,21.62406756381256,-5.738143461053138
76,PR-0173,76.0,drying,drying,1.0,131.5,0.65,,,221.2,,False,74.8,95.61807398684668,141.8,163.469592204935,0.0,13.276398935344098,19.50082410357414,0.6874134069314748,0.0,1.0,1.0,1.0,20.818073986846684,21.669592204934986,13.276398935344098
77,PR-0173,77.0,drying,drying,1.0,131.1,0.65,,,221.2,,False,75.0,95.89244407840066,142.2,163.81654557540162,12.00000000000017,14.232140902712441,19.765308750602717,0.697834634892016,0.0,1.0,1.0,1.0,20.892444078400658,21.61654557540163,2.2321409027122705
78,PR-0173,78.0,drying,drying,1.0,130.3,0.65,,,221.2,,False,75.0,96.1797420212287,142.5,164.1649097056714,0.0,15.13386160280356,20.030446840173582,0.7082816098052399,0.0,1.0,1.0,1.0,21.179742021228705,21.66490970567139,15.13386160280356
79,PR-0173,79.0,drying,drying,1.0,131.0,0.65,,,221.2,,False,75.2,96.47909547956804,143.0,164.51433148830148,12.00000000000017,15.982065372070608,20.290047545962736,0.7185104006410795,0.0,1.0,1.0,1.0,21.279095479568042,21.51433148830148,3.982065372070437
80,PR-0173,80.0,drying,drying,1.0,130.0,0.65,,,221.2,,False,75.5,96.78989136255039,143.2,164.86485420335958,17.99999999999983,16.781771654131678,20.551175105959715,0.7287993526089206,0.0,1.0,1.0,1.0,21.289891362550392,21.664854203359596,-1.2182283458681518
81,PR-0173,81.0,drying,drying,1.0,132.1,0.65,,,221.2,,False,75.8,97.11114315986765,143.5,165.21582541043034,17.99999999999983,17.529772509602846,20.801033381698716,0.7386442720723273,0.0,1.0,1.0,1.0,21.311143159867655,21.71582541043034,-0.47022749039698297
82,PR-0173,82.0,drying,drying,1.0,131.8,0.65,,,221.2,,False,76.0,97.44220744001832,143.8,165.56715990238476,12.00000000000017,18.229997799434056,21.049629933060043,0.748439477053208,0.0,1.0,1.0,1.0,21.442207440018322,21.767159902384748,6.229997799433885
83,PR-0173,83.0,drying,drying,1.0,131.1,0.65,,,221.2,,False,76.2,97.78252801902975,144.0,165.9188657967721,12.00000000000017,18.88676888180963,21.29862652179376,0.758250444312532,0.0,1.0,1.0,1.0,21.582528019029752,21.91886579677211,6.886768881809459
84,PR-0173,84.0,drying,drying,1.0,130.8,0.65,,,221.2,,False,76.5,98.13152934948214,144.5,166.2708612359309,17.99999999999983,19.502762165409607,21.546370003019852,0.7680120366113705,0.0,1.0,1.0,1.0,21.631529349482136,21.77086123593091,1.5027621654097771
85,PR-0173,85.0,drying,drying,1.0,132.8,0.65,,,221.2,,False,76.5,98.48836000461166,144.8,166.62255373751086,0.0,20.074885308118226,21.78339032690225,0.7773511149065008,0.0,1.0,1.0,1.0,21.988360004611664,21.822553737510844,20.074885308118226
86,PR-0173,86.0,drying,drying,1.0,132.4,0.65,,,221.2,,False,77.0,98.85250693566006,145.2,166.97391551462695,30.0,20.60706447455388,22.01968959205211,0.7866617820348238,0.0,1.0,1.0,1.0,21.85250693566006,21.773915514626964,-9.39293552544612
87,PR-0173,87.0,drying,drying,1.0,130.7,0.65,,,221.2,,False,77.0,99.2236595184238,145.5,167.32521093824906,0.0,21.105691621935065,22.260634728702193,0.7961555058604755,0.0,1.0,1.0,1.0,22.2236595184238,21.825210938249057,21.105691621935065
88,PR-0173,88.0,drying,drying,1.0,130.9,0.65,,,221.2,,False,77.5,99.60128746277533,145.8,167.67626706554327,30.0,21.571287133682098,22.49834584173263,0.8055218026397986,0.0,1.0,1.0,1.0,22.101287462775332,21.87626706554326,-8.428712866317902
89,PR-0173,89.0,drying,drying,1.0,130.4,0.65,,,221.2,,False,77.8,99.98497617971289,146.2,168.02707571931907,17.99999999999983,22.00629789845347,22.73574127426562,0.8148756609715084,0.0,1.0,1.0,1.0,22.18497617971289,21.827075719319083,4.006297898453642
90,PR-0173,90.0,drying,drying,1.0,130.3,0.65,,,221.2,,False,78.0,100.37428243858808,146.5,168.37753974459602,12.00000000000017,22.41192118867093,22.971175038599856,0.8241522256239373,0.0,1.0,1.0,1.0,22.374282438588082,21.87753974459602,10.41192118867076
91,PR-0173,91.0,drying,drying,1.0,131.5,0.65,,,221.2,,False,78.2,100.76861151864976,146.8,168.7272759547948,12.00000000000017,22.786268273179907,23.199307031771887,0.8331410857814099,0.0,1.0,1.0,1.0,22.56861151864976,21.927275954794794,10.786268273179736
92,PR-0173,92.0,drying,drying,1.0,129.8,0.65,,,221.2,,False,78.5,101.16776964310068,147.0,169.0765679966492,17.99999999999983,23.135234031342506,23.43216656916392,0.8423162207059197,0.0,1.0,1.0,1.0,22.667769643100684,22.076567996649203,5.1352340313426765
93,PR-0173,93.0,drying,drying,1.0,130.3,0.65,,,221.2,,False,79.0,101.5712975511817,147.5,169.42519434709382,30.0,23.45816616739806,23.66063608054917,0.8513183797610044,0.0,1.0,1.0,1.0,22.5712975511817,21.92519434709382,-6.541833832601942
94,PR-0173,94.0,drying,drying,1.0,131.8,0.65,,,221.2,,False,79.2,101.97861866612743,147.8,169.77272050934363,12.00000000000017,23.752496386201795,23.880636604921992,0.8599868436649983,0.0,1.0,1.0,1.0,22.77861866612743,21.972720509343617,11.752496386201624
95,PR-0173,95.0,drying,drying,1.0,131.5,0.65,,,221.2,,False,79.5,102.38940719283696,148.0,170.1191353708131,17.99999999999983,24.02094095111269,24.0996739824308,0.8686173576420603,0.0,1.0,1.0,1.0,22.889407192836956,22.119135370813098,6.020940951112859
96,PR-0173,96.0,drying,drying,1.0,131.9,0.65,,,221.2,,False,80.0,102.80326346369404,148.5,170.46427221102277,30.0,24.264071541206352,24.314871841658235,0.8770965868632077,0.0,1.0,1.0,1.0,22.803263463694037,21.964272211022774,-5.735928458793648
97,PR-0173,97.0,drying,drying,1.0,131.1,0.65,,,221.2,,False,80.2,103.21996274084461,148.8,170.808240989368,12.00000000000017,24.485437067554713,24.531216011305972,0.8856209830244317,0.0,1.0,1.0,1.0,23.019962740844605,22.008240989367977,12.485437067554543
98,PR-0173,98.0,drying,drying,1.0,131.2,0.65,,,221.2,,False,80.5,103.63918032841005,149.0,171.1509456593643,17.99999999999983,24.685722523466243,24.74498445313066,0.8940438903200074,0.0,1.0,1.0,1.0,23.13918032841005,22.15094565936431,6.6857225234664135
99,PR-0173,99.0,drying,drying,1.0,132.5,0.65,,,221.2,,False,81.0,104.06044647146956,149.5,171.49202679825555,30.0,24.862796341497585,24.95125549089166,0.9021713847901592,0.0,1.0,1.0,1.0,23.06044647146956,21.99202679825555,-5.137203658502415
100,PR-0173,100.0,drying,drying,1.0,131.8,0.65,,,221.2,,False,81.2,104.48356658133387,149.8,171.83158976112784,12.00000000000017,25.02011941660596,25.158349821161057,0.9103313186438615,0.0,1.0,1.0,1.0,23.283566581333872,22.031589761127833,13.020119416605791
101,PR-0173,101.0,drying,drying,1.0,132.5,0.65,,,221.2,,False,81.5,104.90817759700371,150.0,172.16942242611836,17.99999999999983,25.15708187368128,25.360487205241753,0.9182959388307748,0.0,1.0,1.0,1.0,23.408177597003714,22.16942242611836,7.157081873681449
102,PR-0173,102.0,drying,drying,1.0,132.7,0.65,,,221.2,,False,82.0,105.33399367316463,150.2,172.50543510894872,30.0,25.274646682473332,25.559778643228505,0.926148423007747,0.0,1.0,1.0,1.0,23.333993673164628,22.30543510894873,-4.725353317526668
103,PR-0173,103.0,drying,drying,1.0,131.6,0.65,,,221.2,,False,82.5,105.76091466320759,150.5,172.83983374988892,30.0,25.37683049850459,25.761612314227676,0.9341010762873455,0.0,1.0,1.0,1.0,23.260914663207586,22.339833749888925,-4.623169501495411
104,PR-0173,104.0,drying,drying,1.0,130.1,0.65,,,221.2,,False,82.8,106.18891125505567,151.0,173.1729046657011,17.99999999999983,25.467720002218748,25.967611940415434,0.942217876594688,0.0,1.0,1.0,1.0,23.388911255055675,22.17290466570111,7.467720002218918
105,PR-0173,105.0,drying,drying,1.0,131.8,0.65,,,221.2,,False,83.2,106.61754603866291,151.0,173.5042055713095,24.00000000000034,25.542830106483382,26.164542706189593,0.9499773455303451,0.0,1.0,1.0,1.0,23.417546038662906,22.504205571309512,1.5428301064830414
106,PR-0173,106.0,drying,drying,1.0,131.8,0.65,,,221.2,,False,83.5,107.04661042353578,151.5,173.83369581871594,17.99999999999983,25.60314000225009,26.35950416430601,0.9576592197766456,0.0,1.0,1.0,1.0,23.546610423535782,22.33369581871594,7.60314000225026
107,PR-0173,107.0,drying,drying,1.0,131.9,0.65,,,221.2,,False,84.0,107.47589326423548,151.8,174.16131498411306,30.0,25.649289134169642,26.55210372171469,0.965248030376447,0.0,1.0,1.0,1.0,23.47589326423548,22.36131498411305,-4.350710865830358
108,PR-0173,108.0,drying,drying,1.0,129.2,0.65,,,221.2,,False,84.5,107.90556579748167,152.0,174.48763236701336,30.0,25.688607992350175,26.753909008966723,0.9731995652792224,0.0,1.0,1.0,1.0,23.40556579748167,22.48763236701336,-4.311392007649825
109,PR-0173,109.0,drying,drying,1.0,130.8,0.65,,,221.2,,False,85.0,108.33524814436505,152.2,174.81222935127724,30.0,25.716307838546,26.947099665321087,0.980811666368394,0.0,1.0,1.0,1.0,23.335248144365053,22.61222935127725,-4.283692161453999
110,PR-0173,110.0,drying,drying,1.0,129.8,0.65,,,221.2,,False,85.2,108.76490680533,152.5,175.1352890997272,12.00000000000017,25.73527138435124,27.142481276377627,0.988510095487034,0.0,1.0,1.0,1.0,23.564906805329997,22.635289099727203,13.73527138435107
111,PR-0173,111.0,drying,drying,1.0,129.6,0.65,,,221.2,,False,85.5,109.19441418191461,152.8,175.45680782956813,17.99999999999983,25.745822747568845,27.336733643576746,0.9961640301225596,0.0,1.0,1.0,1.0,23.69441418191461,22.656807829568123,7.745822747569015
112,PR-0173,112.0,drying,drying,1.0,130.3,0.65,,,221.2,,False,86.0,109.62353075129116,153.0,175.77658123880835,30.0,25.746174172076024,27.52615748421787,1.003627711083478,0.0,1.0,1.0,1.0,23.623530751291156,22.776581238808348,-4.253825827923976
113,PR-0173,113.0,drying,drying,1.0,129.8,0.65,,,221.2,,False,86.5,110.05218033116412,153.5,176.09468364681766,30.0,25.73801435816663,27.71574851708544,1.011097979754967,0.0,1.0,1.0,1.0,23.552180331164124,22.594683646817657,-4.26198564183337
114,PR-0173,114.0,drying,drying,1.0,131.1,0.65,,,221.2,,False,87.0,110.48005625790631,153.8,176.4107839574673,30.0,25.71837673207604,27.898083919978905,1.0182823619872734,0.0,1.0,1.0,1.0,23.480056257906313,22.610783957467277,-4.281623267923958
115,PR-0173,115.0,drying,drying,1.0,131.5,0.65,,,221.2,,False,87.2,110.9069724836978,154.0,176.72476866178437,12.00000000000017,25.687355776699995,28.076946824337146,1.0253299207811126,0.0,1.0,1.0,1.0,23.706972483697797,22.724768661784367,13.687355776699825
116,PR-0173,116.0,drying,drying,1.0,130.9,0.65,,,221.2,,False,87.8,111.33288150100331,154.2,177.03675401486072,35.99999999999966,25.647511355189252,28.256494816411234,1.0324044734112294,0.0,1.0,1.0,1.0,23.532881501003317,22.83675401486073,-10.352488644810407
117,PR-0173,117.0,drying,drying,1.0,132.1,0.65,,,221.2,,False,88.2,111.75750595248692,154.8,177.34644900756322,24.00000000000034,25.596498075337443,28.42929989504572,1.0392133416666132,0.0,1.0,1.0,1.0,23.55750595248692,22.54644900756321,1.5964980753371023
118,PR-0173,118.0,drying,drying,1.0,131.8,0.65,,,221.2,,False,88.8,112.1807694109751,155.0,177.65391262321813,35.99999999999966,25.536290905523437,28.601613781273574,1.0460028559515508,0.0,1.0,1.0,1.0,23.380769410975105,22.653912623218133,-10.463709094476222
119,PR-0173,119.0,drying,drying,1.0,131.5,0.65,,,221.2,,False,89.0,112.6026037631336,155.2,177.95920190644637,12.00000000000017,25.468421972719376,28.773441387018867,1.0527732098057472,0.0,1.0,1.0,1.0,23.6026037631336,22.75920190644638,13.468421972719206
120,PR-0173,120.0,drying,drying,1.0,130.9,0.65,,,221.2,,False,89.5,113.02298850567087,155.5,178.26243912403154,30.0,25.394820746574347,28.946024433466135,1.0595733295456176,0.0,1.0,1.0,1.0,23.522988505670867,22.762439124031545,-4.6051792534256535
121,PR-0173,121.0,drying,drying,1.0,132.5,0.65,,,221.2,,False,90.0,113.44161877812552,155.8,178.5632495608819,30.0,25.31171942678573,29.11028507142378,1.0660455296235134,0.0,1.0,1.0,1.0,23.441618778125516,22.76324956088189,-4.688280573214271
122,PR-0173,122.0,drying,drying,1.0,130.8,0.65,,,221.2,,False,90.2,113.85862726660658,156.0,178.8620150268666,12.00000000000017,25.224356391409074,29.279911967153573,1.072729171069242,0.0,1.0,1.0,1.0,23.658627266606572,22.8620150268666,13.224356391408904
123,PR-0173,123.0,drying,drying,1.0,131.3,0.65,,,221.2,,False,90.8,114.27386721740264,156.5,179.15860814568254,35.99999999999966,25.1313685883155,29.445781163293212,1.0792647515803335,0.0,1.0,1.0,1.0,23.473867217402642,22.658608145682535,-10.86863141168416
124,PR-0173,124.0,drying,drying,1.0,132.2,0.65,,,221.2,,False,91.0,114.68714103615129,156.8,179.45281888665855,12.00000000000017,25.030886749296542,29.606281092332306,1.0855887721499902,0.0,1.0,1.0,1.0,23.68714103615129,22.652818886658537,13.030886749296371
125,PR-0173,125.0,drying,drying,1.0,131.8,0.65,,,221.2,,False,91.5,115.09842507838438,157.2,179.74473871165526,30.0,24.924733484703232,29.766825166587296,1.0919145321300943,0.0,1.0,1.0,1.0,23.59842507838438,22.54473871165527,-5.075266515296768
126,PR-0173,126.0,drying,drying,1.0,132.8,0.65,,,221.2,,False,92.0,115.50751634662134,157.5,180.03414254762845,30.0,24.810956267557604,29.92164093883402,1.0980145854700374,0.0,1.0,1.0,1.0,23.507516346621344,22.53414254762845,-5.189043732442396
127,PR-0173,127.0,drying,drying,1.0,131.0,0.65,,,221.2,,False,92.2,115.91458490492745,157.8,180.321443026451,12.00000000000017,24.69490343680026,30.082329703636567,1.104346046549229,0.0,1.0,1.0,1.0,23.71458490492745,22.52144302645098,12.69490343680009
128,PR-0173,128.0,drying,drying,1.0,130.2,0.65,,,221.2,,False,92.8,116.31968048023425,158.0,180.60681053085605,35.99999999999966,24.578152761282624,30.244709869803664,1.1107441522499166,0.0,1.0,1.0,1.0,23.519680480234257,22.606810530856052,-11.421847238717035
129,PR-0173,129.0,drying,drying,1.0,132.2,0.65,,,221.2,,False,93.2,116.72248697785545,158.2,180.8897819730457,24.00000000000034,24.455223890079424,30.397220511777654,1.1167533788128774,0.0,1.0,1.0,1.0,23.52248697785545,22.68978197304571,0.4552238900790826
